member_name,member_start_date,member_end_date,political_party,administrative_region,gender,roles,government_name
κωνσταντινιδης ευσταθιου κωνσταντινος,1993-10-10,1996-08-24,νεα δημοκρατια,κοζανης,male,[],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
κωνσταντινιδης κωνσταντινου ευσταθιος,2019-07-07,2020-07-25,νεα δημοκρατια,κοζανης,male,[],"['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)', 'μητσοτακη κυριακου(08/07/2019-28/07/2020)']"
κωνσταντινιδης νικολαου θεοδοσιος,2012-05-06,2012-05-19,κομμουνιστικο κομμα ελλαδας,α' θεσσαλονικης,male,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
κωνσταντινιδης νικολαου θεοδοσιος,2012-06-17,2014-12-31,κομμουνιστικο κομμα ελλαδας,α' θεσσαλονικης,male,[],"['πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)', 'σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']"
κωνσταντινιδης πετρου ελευθεριος,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,α' θεσσαλονικης,male,[],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
κωνσταντινιδης πετρου ελευθεριος,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,α' θεσσαλονικης,male,[],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
κωνσταντινοπουλος κωνσταντινου οδυσσεας,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,αρκαδιας,male,[],"['καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)', 'παπανδρεου α. γεωργιου(06/10/2009-11/11/2011)', 'παπαδημου λουκα δ.(11/11/2011-17/05/2012)']"
κωνσταντινοπουλος κωνσταντινου οδυσσεας,2012-05-06,2012-05-19,πανελληνιο σοσιαλιστικο κινημα,αρκαδιας,male,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
κωνσταντινοπουλος κωνσταντινου οδυσσεας,2012-06-17,2014-12-31,πανελληνιο σοσιαλιστικο κινημα,αρκαδιας,male,['υφυπουργος αναπτυξης και ανταγωνιστικοτητας(06/10/2014-27/01/2015)'],"['πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)', 'σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']"
κωνσταντινοπουλος κωνσταντινου οδυσσεας,2015-01-25,2015-08-28,πανελληνιο σοσιαλιστικο κινημα,αρκαδιας,male,['υφυπουργος αναπτυξης και ανταγωνιστικοτητας(06/10/2014-27/01/2015)'],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
κωνσταντινοπουλος κωνσταντινου οδυσσεας,2015-09-20,2019-06-11,δημοκρατικη συμπαραταξη (πανελληνιο σοσιαλιστικο κινημα - δημοκρατικη αριστερα),αρκαδιας,male,[],"['θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)', 'τσιπρα π. αλεξιου(21/09/2015-08/07/2019)']"
κωνσταντινοπουλος κωνσταντινου οδυσσεας,2019-07-07,2020-07-25,κινημα αλλαγης,αρκαδιας,male,['ε αντιπροεδρος βουλης(18/07/2019-28/07/2020)'],"['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)', 'μητσοτακη κυριακου(08/07/2019-28/07/2020)']"
κωνσταντινου φωτιου φλωρος,1989-06-18,1989-10-12,πανελληνιο σοσιαλιστικο κινημα,δραμας,male,[],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
κωνσταντινου φωτιου φλωρος,1989-11-05,1990-03-12,πανελληνιο σοσιαλιστικο κινημα,δραμας,male,[],"['γριβα ιωαννη(12/10/1989-23/11/1989)', 'ζολωτα ξενοφωντα(23/11/1989-11/04/1990)']"
κωνσταντινου φωτιου φλωρος,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,δραμας,male,[],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
κωνσταντινου φωτιου φλωρος,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,δραμας,male,['υφυπουργος γεωργιας(13/10/1993-15/09/1995)'],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
κωνσταντινου φωτιου φλωρος,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,δραμας,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
κωνσταντοπουλος ανδρεα νικολαος,1990-04-08,1993-09-11,συνασπισμος της αριστερας των κινηματων και της οικολογιας,επικρατειας,male,[],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
κωνσταντοπουλος ανδρεα νικολαος,1996-09-22,2000-03-14,συνασπισμος της αριστερας των κινηματων και της οικολογιας,α' αθηνων,male,['αρχηγος κομματος:προεδρος συνασπισμου αριστερας κινηματων και οικολογιας(19/12/1993-12/12/2004)'],"['σημιτη κωνσταντινου(22/01/1996-25/09/1996)', 'σημιτη κωνσταντινου(25/09/1996-13/04/2000)']"
κωνσταντοπουλος ανδρεα νικολαος,2000-04-09,2004-02-11,συνασπισμος της αριστερας των κινηματων και της οικολογιας,α' αθηνων,male,['αρχηγος κομματος:προεδρος συνασπισμου αριστερας κινηματων και οικολογιας(19/12/1993-12/12/2004)'],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
κωνσταντοπουλος ανδρεα νικολαος,2004-03-07,2007-08-18,συνασπισμος ριζοσπαστικης αριστερας,α' αθηνων,male,"['αρχηγος κομματος:προεδρος συνασπισμου αριστερας κινηματων και οικολογιας(19/12/1993-12/12/2004)', 'αρχηγος κομματος:προεδρος συνασπισμου ριζοσπαστικης αριστερας(03/07/2004-12/12/2004)']","['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
κωνσταντοπουλος θεοδωρου ιωαννης,2012-05-06,2012-05-19,ανεξαρτητοι ελληνες - πανος καμμενος,ηλειας,male,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
ανδριανος σωτηριου ιωαννης,2009-10-04,2012-04-11,νεα δημοκρατια,αργολιδος,male,[],"['καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)', 'παπανδρεου α. γεωργιου(06/10/2009-11/11/2011)', 'παπαδημου λουκα δ.(11/11/2011-17/05/2012)']"
ανδριανος σωτηριου ιωαννης,2012-05-06,2012-05-19,νεα δημοκρατια,αργολιδος,male,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
ανδριανος σωτηριου ιωαννης,2012-06-17,2014-12-31,νεα δημοκρατια,αργολιδος,male,['υφυπουργος πολιτισμου και αθλητισμου(25/06/2013-27/01/2015)'],"['πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)', 'σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']"
ανδριανος σωτηριου ιωαννης,2015-01-25,2015-08-28,νεα δημοκρατια,αργολιδος,male,['υφυπουργος πολιτισμου και αθλητισμου(25/06/2013-27/01/2015)'],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
ανδριανος σωτηριου ιωαννης,2015-09-20,2019-06-11,νεα δημοκρατια,αργολιδος,male,[],"['θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)', 'τσιπρα π. αλεξιου(21/09/2015-08/07/2019)']"
ανδριανος σωτηριου ιωαννης,2019-07-07,2020-07-25,νεα δημοκρατια,αργολιδος,male,[],"['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)', 'μητσοτακη κυριακου(08/07/2019-28/07/2020)']"
κωνσταντοπουλος λεωνιδα γεωργιος,2000-04-09,2004-02-11,νεα δημοκρατια,πιεριας,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
κωνσταντοπουλος λεωνιδα γεωργιος,2004-03-07,2007-08-18,νεα δημοκρατια,πιεριας,male,['υφυπουργος υγειας και κοινωνικης αλληλεγγυης(03/10/2004-19/09/2007)'],"['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
κωνσταντοπουλος λεωνιδα γεωργιος,2007-09-16,2009-09-07,νεα δημοκρατια,πιεριας,male,"['υφυπουργος υγειας και κοινωνικης αλληλεγγυης(03/10/2004-19/09/2007)', 'υφυπουργος υγειας και κοινωνικης αλληλεγγυης(19/09/2007-01/07/2009)']","['καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)', 'καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)']"
κωνσταντοπουλος λεωνιδα γεωργιος,2012-05-06,2012-05-19,νεα δημοκρατια,πιεριας,male,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
κωνσταντοπουλος λεωνιδα γεωργιος,2012-06-17,2014-12-31,νεα δημοκρατια,πιεριας,male,[],"['πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)', 'σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']"
κωνσταντοπουλος χρηστου δημητριος,2015-01-25,2015-08-28,πανελληνιο σοσιαλιστικο κινημα,αιτωλοακαρνανιας,male,[],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
κωνσταντοπουλος χρηστου δημητριος,2015-09-20,2019-06-11,δημοκρατικη συμπαραταξη (πανελληνιο σοσιαλιστικο κινημα - δημοκρατικη αριστερα),αιτωλοακαρνανιας,male,[],"['θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)', 'τσιπρα π. αλεξιου(21/09/2015-08/07/2019)']"
κωνσταντοπουλος χρηστου δημητριος,2019-07-07,2020-07-25,κινημα αλλαγης,αιτωλοακαρνανιας,male,[],"['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)', 'μητσοτακη κυριακου(08/07/2019-28/07/2020)']"
κωνσταντοπουλου ιωαννη μαρια,1997-10-04,2000-03-14,νεα δημοκρατια,επικρατειας,female,[],['σημιτη κωνσταντινου(25/09/1996-13/04/2000)']
κωνσταντοπουλου ν. ζωη,2012-05-06,2012-05-19,συνασπισμος ριζοσπαστικης αριστερας,α' αθηνων,female,[],"['παπαδημου λουκα δ.(11/11/2011-17/05/2012)', 'πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)']"
κωνσταντοπουλου ν. ζωη,2012-06-17,2014-12-31,συνασπισμος ριζοσπαστικης αριστερας,α' αθηνων,female,[],"['πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)', 'σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']"
κωνσταντοπουλου ν. ζωη,2015-01-25,2015-08-28,συνασπισμος ριζοσπαστικης αριστερας,α' αθηνων,female,['ιστ προεδρος βουλης(02/06/2015-10/04/2015)'],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
κωστοπαναγιωτου κωνσταντινου ηλιας,2015-01-25,2015-08-28,συνασπισμος ριζοσπαστικης αριστερας,φωκιδας,male,[],"['σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)', 'τσιπρα π. αλεξιου(26/01/2015-27/08/2015)', 'θανου-χριστοφιλου βασιλικης (υπηρεσιακη)(27/08/2015-21/09/2015)']"
